path,class_name,fold
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1053.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1054.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1055.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1056.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1057.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1058.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1059.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm106.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1060.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1061.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1062.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1063.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1064.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1065.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1066.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1067.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1068.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1069.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm107.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1070.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1071.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1072.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1073.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1074.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1075.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1076.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1077.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1078.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1079.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm108.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1080.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1081.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1082.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1083.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1084.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1085.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1086.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1087.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1088.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1089.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm109.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1090.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1091.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1092.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1093.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1094.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1095.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1096.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1097.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1098.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1099.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm11.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm110.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1100.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1101.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1102.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1103.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1104.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1105.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1106.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1107.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1108.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1109.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm111.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1110.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1111.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1112.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1113.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1114.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1115.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1116.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1117.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1118.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1119.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm112.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1120.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1121.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1122.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1123.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1124.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1125.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1126.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1127.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1128.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1129.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm113.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1130.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1131.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1132.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1133.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1134.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1135.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1136.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1137.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1138.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1139.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm114.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1140.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1141.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1142.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1143.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1144.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1145.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1146.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1147.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1148.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1149.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm115.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1150.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1151.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1152.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1153.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1154.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1155.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1156.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1157.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1158.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1159.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm116.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1160.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1161.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1162.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1163.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1164.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1165.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1166.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1167.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1168.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1169.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm117.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1170.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1171.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1172.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1173.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1174.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1175.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1176.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1177.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1178.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1179.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm118.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1180.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1181.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1182.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1183.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1184.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1185.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1186.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1187.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1188.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1189.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm119.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1190.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1191.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1192.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1193.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1194.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1195.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1196.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1197.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1198.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1199.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm12.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm120.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1200.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1201.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1202.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1203.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1204.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1205.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1206.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1207.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1208.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1209.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm121.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1210.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1211.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1212.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1213.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1214.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1215.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1216.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1217.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1218.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1219.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm122.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1220.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1221.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1222.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1223.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1224.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1225.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1226.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1227.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1228.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1229.jpg,Two-spotted_spider_mite227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm123.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1230.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1231.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1232.jpg,Two-spotted_spider_mite227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1233.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1234.jpg,Two-spotted_spider_mite227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1235.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1236.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1237.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1238.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1239.jpg,Two-spotted_spider_mite227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm124.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1240.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1241.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1242.jpg,Two-spotted_spider_mite227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Two-spotted_spider_mite227/Tssm1243.jpg,Two-spotted_spider_mite227,1
